-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2025 in UTC
Location: Latitude  12.9247   Longitude 79.1343 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 223.19 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI
2025,10,1,12,6.47,28.22,2.11,76.73,0.01,7.92,0.0
2025,10,1,13,0.0,26.92,2.07,81.33,0.04,0.0,0.0
2025,10,1,14,0.0,26.26,2.02,83.58,0.2,0.0,0.0
2025,10,1,15,0.0,25.84,1.79,85.32,0.59,0.0,0.0
2025,10,1,16,0.0,25.8,1.29,86.1,1.89,0.0,0.0
2025,10,1,17,0.0,25.67,1.06,86.06,4.48,0.0,0.0
2025,10,1,18,0.0,25.02,1.5,91.08,5.01,0.0,0.0
2025,10,1,19,0.0,24.58,1.89,92.11,4.19,0.0,0.0
2025,10,1,20,0.0,24.32,2.24,92.58,2.36,0.0,0.0
2025,10,1,21,0.0,24.05,2.28,93.3,0.79,0.0,0.0
2025,10,1,22,0.0,23.75,2.25,93.81,0.16,0.0,0.0
2025,10,1,23,0.0,23.49,2.36,93.94,0.04,0.0,0.0
2025,10,2,0,5.05,23.24,2.49,93.87,0.02,6.18,0.0
2025,10,2,1,100.53,23.9,3.25,90.5,0.01,100.42,13.41
2025,10,2,2,264.88,25.13,3.7,84.62,0.03,219.62,22.82
2025,10,2,3,454.98,27.49,4.47,72.16,0.28,339.32,88.47
2025,10,2,4,631.17,29.77,4.53,62.15,0.16,422.68,188.29
2025,10,2,5,672.58,31.43,3.93,56.29,0.08,466.82,97.13
2025,10,2,6,767.08,32.35,3.18,53.38,0.27,395.34,205.55
2025,10,2,7,787.97,32.96,2.38,51.81,0.81,466.62,491.98
2025,10,2,8,646.92,33.26,1.79,50.78,1.51,379.93,189.91
2025,10,2,9,510.33,33.11,1.52,51.07,1.67,318.99,278.31
2025,10,2,10,316.7,32.78,1.32,52.53,1.17,220.38,119.89
2025,10,2,11,133.55,31.92,1.19,54.19,0.86,94.72,63.48
2025,10,2,12,9.6,30.16,0.66,68.41,0.65,11.75,0.0
2025,10,2,13,0.0,29.19,0.11,69.58,1.0,0.0,0.0
2025,10,2,14,0.0,28.72,0.39,69.29,1.78,0.0,0.0
2025,10,2,15,0.0,27.69,0.77,76.5,3.9,0.0,0.0
2025,10,2,16,0.0,26.61,1.14,83.84,10.9,0.0,0.0
2025,10,2,17,0.0,25.74,1.59,89.24,15.83,0.0,0.0
2025,10,2,18,0.0,25.24,1.91,90.3,16.3,0.0,0.0
2025,10,2,19,0.0,24.9,2.06,91.56,16.05,0.0,0.0
2025,10,2,20,0.0,24.68,1.95,92.72,15.14,0.0,0.0
2025,10,2,21,0.0,24.52,1.81,93.55,12.81,0.0,0.0
2025,10,2,22,0.0,24.36,1.73,94.12,9.03,0.0,0.0
2025,10,2,23,0.0,24.21,1.67,94.55,6.3,0.0,0.0
2025,10,3,0,4.47,23.99,1.6,95.05,4.51,5.59,0.0
2025,10,3,1,72.45,24.58,1.74,92.67,3.98,60.82,11.79
2025,10,3,2,196.48,25.84,2.27,85.86,3.13,135.46,38.57
2025,10,3,3,347.98,27.53,2.66,76.55,151.45,206.19,51.82
2025,10,3,4,546.12,28.59,2.26,71.7,91.83,381.08,92.2
2025,10,3,5,618.7,29.48,1.64,67.97,72.08,381.25,50.65
2025,10,3,6,757.47,30.09,1.16,65.26,61.41,381.79,237.77
2025,10,3,7,727.28,30.46,0.82,63.63,40.23,337.02,296.69
2025,10,3,8,524.9,30.49,0.99,63.01,17.75,293.33,81.94
2025,10,3,9,451.65,30.24,1.4,64.1,4.76,237.59,170.86
2025,10,3,10,287.75,29.89,1.62,66.88,1.59,213.21,151.92
2025,10,3,11,116.75,29.49,1.61,69.05,0.23,81.22,144.08
2025,10,3,12,8.15,28.24,1.23,78.61,0.01,11.65,0.9
2025,10,3,13,0.0,27.52,1.21,79.39,0.01,0.0,0.0
2025,10,3,14,0.0,27.03,1.26,80.93,0.07,0.0,0.0
2025,10,3,15,0.0,26.49,1.3,83.28,0.15,0.0,0.0
2025,10,3,16,0.0,25.94,1.35,86.11,0.42,0.0,0.0
2025,10,3,17,0.0,25.48,1.45,88.34,2.43,0.0,0.0
2025,10,3,18,0.0,25.03,1.62,89.79,7.25,0.0,0.0
2025,10,3,19,0.0,24.63,1.89,90.64,4.2,0.0,0.0
2025,10,3,20,0.0,24.34,2.13,91.17,7.57,0.0,0.0
2025,10,3,21,0.0,24.14,2.49,91.38,3.67,0.0,0.0
2025,10,3,22,0.0,23.96,2.85,91.52,4.17,0.0,0.0
2025,10,3,23,0.0,23.79,3.07,91.79,7.01,0.0,0.0
2025,10,4,0,4.65,23.62,3.28,91.91,3.71,5.69,0.0
2025,10,4,1,56.42,24.16,4.09,89.67,9.25,46.81,16.99
2025,10,4,2,136.12,25.35,4.61,86.31,37.87,104.67,26.37
2025,10,4,3,268.25,27.72,4.63,76.89,2.11,203.96,24.93
2025,10,4,4,474.05,29.72,4.19,67.6,2.89,342.12,27.69
2025,10,4,5,684.62,30.7,3.21,64.04,2.34,399.08,145.91
2025,10,4,6,791.92,31.05,2.35,62.54,1.45,389.19,320.94
2025,10,4,7,811.28,31.01,1.76,62.09,1.28,354.23,387.09
2025,10,4,8,752.05,30.91,1.22,61.81,0.67,279.44,695.77
2025,10,4,9,590.45,30.71,0.75,62.02,0.48,198.53,641.01
2025,10,4,10,379.0,30.47,0.41,63.1,0.29,189.97,354.3
2025,10,4,11,153.4,30.11,0.54,65.14,0.03,84.29,226.16
2025,10,4,12,8.38,28.66,0.77,74.75,0.03,10.14,6.59
2025,10,4,13,0.0,27.43,1.18,79.05,0.06,0.0,0.0
2025,10,4,14,0.0,26.67,1.36,81.97,0.08,0.0,0.0
2025,10,4,15,0.0,26.18,1.34,83.7,0.1,0.0,0.0
2025,10,4,16,0.0,25.76,1.32,85.14,0.13,0.0,0.0
2025,10,4,17,0.0,25.17,1.48,87.84,0.2,0.0,0.0
2025,10,4,18,0.0,24.57,1.74,90.25,0.14,0.0,0.0
2025,10,4,19,0.0,24.1,1.98,90.8,0.16,0.0,0.0
2025,10,4,20,0.0,23.69,2.21,90.68,0.29,0.0,0.0
2025,10,4,21,0.0,23.33,2.4,90.59,0.72,0.0,0.0
2025,10,4,22,0.0,23.09,2.53,90.6,1.62,0.0,0.0
2025,10,4,23,0.0,22.88,2.56,90.75,3.31,0.0,0.0
2025,10,5,0,6.78,22.62,2.53,91.29,5.9,9.04,2.84
2025,10,5,1,138.5,23.87,3.12,87.28,10.9,84.34,195.14
2025,10,5,2,362.98,25.41,3.36,82.29,20.0,167.5,455.27
2025,10,5,3,585.47,27.98,2.88,72.49,76.07,212.89,533.01
2025,10,5,4,784.92,29.7,2.34,67.11,56.03,184.77,678.42
2025,10,5,5,882.62,30.67,1.86,64.66,28.15,292.88,609.5
2025,10,5,6,881.15,31.14,1.59,63.19,15.4,256.02,602.12
2025,10,5,7,805.03,31.32,1.41,62.14,18.29,283.27,523.59
2025,10,5,8,683.28,31.28,1.2,61.68,17.05,200.64,544.06
2025,10,5,9,501.35,31.17,0.9,61.35,11.85,204.21,418.25
2025,10,5,10,303.58,30.79,0.39,62.59,4.78,162.16,273.84
2025,10,5,11,116.7,30.13,0.13,67.01,2.76,82.87,87.46
2025,10,5,12,5.28,28.91,0.32,74.89,0.49,6.91,1.2
2025,10,5,13,0.0,28.01,0.72,78.9,0.47,0.0,0.0
2025,10,5,14,0.0,27.44,0.97,79.99,0.8,0.0,0.0
2025,10,5,15,0.0,26.81,1.16,83.46,1.38,0.0,0.0
2025,10,5,16,0.0,26.16,1.29,87.3,3.37,0.0,0.0
2025,10,5,17,0.0,25.57,1.36,91.05,11.43,0.0,0.0
2025,10,5,18,0.0,25.12,1.43,93.03,13.98,0.0,0.0
2025,10,5,19,0.0,24.74,1.58,93.85,10.5,0.0,0.0
2025,10,5,20,0.0,24.42,1.87,94.18,9.95,0.0,0.0
2025,10,5,21,0.0,24.16,2.09,94.35,5.06,0.0,0.0
2025,10,5,22,0.0,23.94,2.14,94.41,2.96,0.0,0.0
2025,10,5,23,0.0,23.75,2.09,94.2,0.86,0.0,0.0
2025,10,6,0,6.95,23.6,2.03,93.65,0.1,9.7,2.46
2025,10,6,1,140.43,24.13,2.36,90.79,0.18,79.51,199.36
2025,10,6,2,370.92,25.03,2.98,85.26,0.46,129.96,488.05
2025,10,6,3,598.88,26.52,2.87,78.97,0.91,184.15,601.27
2025,10,6,4,777.35,28.51,2.5,69.96,2.73,186.2,678.01
2025,10,6,5,895.03,29.86,1.7,65.09,5.24,269.58,658.17
2025,10,6,6,923.78,30.55,0.91,62.96,4.98,307.91,617.38
2025,10,6,7,825.17,30.79,0.51,62.07,5.44,267.51,544.48
2025,10,6,8,658.28,30.72,0.39,62.04,5.94,274.67,397.6
2025,10,6,9,429.77,30.49,0.18,62.51,5.07,177.7,267.21
2025,10,6,10,245.85,30.05,0.13,64.76,4.26,158.46,139.75
2025,10,6,11,93.85,29.75,0.4,68.05,4.37,87.23,43.98
2025,10,6,12,5.05,28.44,0.71,75.12,4.67,6.4,0.0
2025,10,6,13,0.0,27.25,1.07,82.1,5.33,0.0,0.0
2025,10,6,14,0.0,26.48,1.28,86.06,5.08,0.0,0.0
2025,10,6,15,0.0,26.01,1.27,87.26,5.61,0.0,0.0
2025,10,6,16,0.0,25.81,1.09,87.06,5.96,0.0,0.0
2025,10,6,17,0.0,25.7,0.85,86.29,6.18,0.0,0.0
2025,10,6,18,0.0,25.5,0.78,86.51,6.68,0.0,0.0
2025,10,6,19,0.0,24.99,1.12,89.39,4.43,0.0,0.0
2025,10,6,20,0.0,24.47,1.49,91.94,4.23,0.0,0.0
2025,10,6,21,0.0,24.12,1.68,93.45,3.23,0.0,0.0
2025,10,6,22,0.0,23.93,1.72,94.07,2.34,0.0,0.0
2025,10,6,23,0.0,23.78,1.72,94.43,1.44,0.0,0.0
2025,10,7,0,4.8,23.65,1.72,94.62,1.02,6.42,0.0
2025,10,7,1,112.45,24.54,1.95,91.84,0.88,95.08,102.76
2025,10,7,2,316.55,26.18,2.21,83.34,0.73,170.41,308.84
2025,10,7,3,562.75,27.79,2.45,72.61,0.01,268.36,427.88
2025,10,7,4,741.83,29.04,2.39,66.43,0.05,322.1,505.19
2025,10,7,5,830.03,30.04,2.04,63.21,0.09,351.29,490.98
2025,10,7,6,769.08,30.7,1.56,61.04,0.13,325.31,383.48
2025,10,7,7,681.7,31.12,1.11,59.46,0.17,320.61,314.77
2025,10,7,8,548.1,31.29,0.8,58.5,0.19,264.15,200.5
2025,10,7,9,377.77,31.16,0.55,58.39,0.15,211.25,156.01
2025,10,7,10,260.98,30.69,0.46,59.97,0.11,167.1,111.27
2025,10,7,11,93.62,30.01,0.49,64.38,0.07,86.29,54.83
2025,10,7,12,5.47,28.85,0.64,70.24,0.08,7.23,0.98
2025,10,7,13,0.0,27.61,1.04,78.29,0.07,0.0,0.0
2025,10,7,14,0.0,26.67,1.41,82.71,0.06,0.0,0.0
2025,10,7,15,0.0,25.99,1.61,84.83,0.06,0.0,0.0
2025,10,7,16,0.0,25.5,1.63,86.59,0.03,0.0,0.0
2025,10,7,17,0.0,25.04,1.61,88.63,0.02,0.0,0.0
2025,10,7,18,0.0,24.61,1.57,90.57,0.02,0.0,0.0
2025,10,7,19,0.0,24.23,1.52,92.22,0.03,0.0,0.0
2025,10,7,20,0.0,23.91,1.5,93.41,0.04,0.0,0.0
2025,10,7,21,0.0,23.61,1.54,94.45,0.05,0.0,0.0
2025,10,7,22,0.0,23.33,1.6,95.32,0.07,0.0,0.0
2025,10,7,23,0.0,23.1,1.66,95.76,0.07,0.0,0.0
2025,10,8,0,5.28,22.9,1.72,95.9,0.07,7.24,0.0
2025,10,8,1,92.15,24.17,2.02,90.87,0.06,81.78,39.07
2025,10,8,2,249.75,25.89,2.26,82.12,0.08,161.85,148.17
2025,10,8,3,408.9,27.78,2.18,73.63,3.76,149.48,161.37
2025,10,8,4,630.78,29.19,1.88,68.02,3.93,357.84,254.47
2025,10,8,5,703.4,30.3,1.52,64.26,3.68,377.44,228.34
2025,10,8,6,759.08,31.02,1.31,61.87,3.19,359.73,295.02
2025,10,8,7,631.58,31.4,1.32,60.57,3.56,312.75,233.15
2025,10,8,8,435.12,31.47,1.45,60.17,3.86,219.82,119.36
2025,10,8,9,382.3,31.14,1.7,61.08,3.72,215.51,129.89
2025,10,8,10,233.6,30.44,1.98,64.56,2.33,186.57,84.5
2025,10,8,11,93.65,29.57,2.07,70.26,2.17,78.87,44.99
2025,10,8,12,5.15,27.74,1.91,81.87,2.38,7.35,1.17
2025,10,8,13,0.0,26.44,2.07,86.65,2.32,0.0,0.0
2025,10,8,14,0.0,25.74,2.2,88.3,1.23,0.0,0.0
2025,10,8,15,0.0,25.16,2.16,90.51,1.22,0.0,0.0
2025,10,8,16,0.0,24.66,1.99,92.93,1.5,0.0,0.0
2025,10,8,17,0.0,24.24,1.8,94.82,1.69,0.0,0.0
2025,10,8,18,0.0,23.86,1.62,96.34,1.02,0.0,0.0
2025,10,8,19,0.0,23.55,1.51,97.17,0.53,0.0,0.0
2025,10,8,20,0.0,23.26,1.46,97.89,0.3,0.0,0.0
2025,10,8,21,0.0,23.04,1.45,98.18,0.21,0.0,0.0
2025,10,8,22,0.0,22.86,1.47,98.31,0.11,0.0,0.0
2025,10,8,23,0.0,22.68,1.52,98.47,0.28,0.0,0.0
2025,10,9,0,5.1,22.52,1.63,98.67,0.2,6.82,1.65
2025,10,9,1,91.07,23.71,2.28,94.44,0.21,83.22,74.14
2025,10,9,2,226.85,25.21,2.75,87.99,0.23,125.77,243.19
2025,10,9,3,384.2,26.97,2.8,79.11,0.09,179.98,232.82
2025,10,9,4,644.88,28.5,2.47,72.13,0.03,258.26,376.87
2025,10,9,5,755.55,29.55,2.07,67.93,0.06,341.87,340.28
2025,10,9,6,812.6,30.19,1.67,65.43,0.55,352.78,386.21
2025,10,9,7,749.55,30.51,1.27,64.06,1.83,343.22,355.5
2025,10,9,8,576.4,30.65,0.95,63.39,3.23,230.43,369.33
2025,10,9,9,438.4,30.53,0.96,63.64,4.36,288.61,189.39
2025,10,9,10,253.62,30.04,1.39,66.58,3.11,163.49,149.75
2025,10,9,11,93.18,29.27,1.67,72.58,3.71,82.44,64.45
2025,10,9,12,4.38,27.51,1.77,83.81,4.1,7.65,0.0
2025,10,9,13,0.0,26.24,2.08,88.16,6.6,0.0,0.0
2025,10,9,14,0.0,25.68,2.3,89.6,7.88,0.0,0.0
2025,10,9,15,0.0,25.18,2.2,92.08,9.29,0.0,0.0
2025,10,9,16,0.0,24.77,1.94,94.43,10.1,0.0,0.0
2025,10,9,17,0.0,24.44,1.71,96.04,13.18,0.0,0.0
2025,10,9,18,0.0,24.15,1.52,97.16,12.89,0.0,0.0
2025,10,9,19,0.0,23.93,1.4,97.65,12.04,0.0,0.0
2025,10,9,20,0.0,23.79,1.32,97.71,11.83,0.0,0.0
2025,10,9,21,0.0,23.67,1.24,97.53,11.32,0.0,0.0
2025,10,9,22,0.0,23.57,1.13,97.22,9.54,0.0,0.0
2025,10,9,23,0.0,23.45,1.07,96.83,5.82,0.0,0.0
2025,10,10,0,6.12,23.24,1.06,96.88,3.07,8.32,1.1
2025,10,10,1,103.68,24.1,1.34,94.95,2.04,90.27,54.7
2025,10,10,2,259.98,25.45,1.68,86.76,2.36,126.76,233.7
2025,10,10,3,454.38,27.1,1.28,76.4,2.04,214.51,261.07
2025,10,10,4,679.15,28.57,0.47,68.68,3.85,298.43,386.18
2025,10,10,5,783.95,29.51,0.75,65.29,5.03,321.58,411.43
2025,10,10,6,793.03,29.88,1.27,63.95,5.76,295.01,454.64
2025,10,10,7,795.45,29.58,1.64,64.69,6.13,327.46,451.44
2025,10,10,8,668.47,29.26,1.9,66.26,7.76,275.15,380.33
2025,10,10,9,536.08,28.97,2.21,67.82,7.73,260.91,391.16
2025,10,10,10,304.77,28.51,2.33,70.76,6.3,120.74,402.36
2025,10,10,11,111.78,27.85,2.16,75.5,4.9,84.61,145.53
2025,10,10,12,4.62,26.18,1.84,85.38,4.07,7.66,1.64
2025,10,10,13,0.0,24.99,1.92,89.4,5.19,0.0,0.0
2025,10,10,14,0.0,24.46,1.95,90.58,5.48,0.0,0.0
2025,10,10,15,0.0,24.06,1.83,91.69,10.34,0.0,0.0
2025,10,10,16,0.0,23.73,1.67,92.38,11.27,0.0,0.0
2025,10,10,17,0.0,23.51,1.47,92.14,10.03,0.0,0.0
2025,10,10,18,0.0,23.39,1.22,91.01,7.34,0.0,0.0
2025,10,10,19,0.0,23.17,1.09,90.62,12.61,0.0,0.0
2025,10,10,20,0.0,22.54,1.44,93.65,14.85,0.0,0.0
2025,10,10,21,0.0,22.06,1.92,95.75,18.79,0.0,0.0
2025,10,10,22,0.0,21.93,2.13,95.95,17.97,0.0,0.0
2025,10,10,23,0.0,21.78,2.16,96.16,11.09,0.0,0.0
2025,10,11,0,6.55,21.62,2.13,96.2,5.12,8.68,1.81
2025,10,11,1,141.25,23.03,2.65,92.81,4.43,99.56,190.59
2025,10,11,2,358.4,24.86,2.76,86.8,13.91,180.91,394.35
2025,10,11,3,595.58,27.33,2.14,76.87,1.66,221.71,513.36
2025,10,11,4,766.4,29.31,1.64,68.58,1.04,219.38,644.19
2025,10,11,5,870.3,30.5,1.35,63.99,0.95,258.58,650.58
2025,10,11,6,847.4,31.18,1.17,61.27,1.36,306.62,493.71
2025,10,11,7,722.4,31.41,1.28,60.08,1.88,262.43,436.17
2025,10,11,8,563.62,31.3,1.45,60.08,2.13,221.59,294.85
2025,10,11,9,437.58,31.01,1.83,61.13,1.63,171.55,361.31
2025,10,11,10,259.12,30.24,2.33,64.93,1.17,162.19,207.86
2025,10,11,11,93.95,29.1,2.53,72.35,0.96,76.19,65.64
2025,10,11,12,4.22,27.19,2.39,82.92,1.07,7.12,0.0
2025,10,11,13,0.0,26.11,2.6,86.97,1.25,0.0,0.0
2025,10,11,14,0.0,25.55,2.87,89.17,1.13,0.0,0.0
2025,10,11,15,0.0,25.09,2.66,91.94,0.96,0.0,0.0
2025,10,11,16,0.0,24.6,2.01,94.82,0.92,0.0,0.0
2025,10,11,17,0.0,24.22,1.65,96.36,0.91,0.0,0.0
2025,10,11,18,0.0,23.96,1.4,96.83,1.07,0.0,0.0
2025,10,11,19,0.0,23.94,1.07,95.88,1.24,0.0,0.0
2025,10,11,20,0.0,24.02,0.68,94.64,1.13,0.0,0.0
2025,10,11,21,0.0,23.97,0.55,94.32,1.17,0.0,0.0
2025,10,11,22,0.0,23.53,0.84,96.01,0.91,0.0,0.0
2025,10,11,23,0.0,23.26,1.09,97.08,0.61,0.0,0.0
2025,10,12,0,6.47,23.07,1.25,97.69,0.4,8.71,0.99
2025,10,12,1,121.05,24.12,1.64,94.97,0.35,97.97,115.79
2025,10,12,2,314.4,25.66,1.71,88.52,0.41,153.01,259.76
2025,10,12,3,514.35,27.42,2.19,80.75,10.11,245.61,316.51
2025,10,12,4,718.65,28.74,2.89,75.22,6.74,283.75,488.53
2025,10,12,5,814.3,29.68,3.2,71.34,3.35,327.7,440.83
2025,10,12,6,789.12,30.29,3.27,68.62,2.81,407.19,301.57
2025,10,12,7,696.17,30.59,3.34,67.24,4.76,319.32,336.17
2025,10,12,8,546.22,30.57,3.52,67.09,7.87,251.32,289.04
2025,10,12,9,379.05,30.25,3.56,67.62,10.22,176.6,259.29
2025,10,12,10,255.32,29.64,3.47,69.94,11.37,182.36,120.63
2025,10,12,11,80.7,28.46,2.96,76.63,8.78,73.0,26.81
2025,10,12,12,3.22,26.72,2.37,86.36,10.97,5.39,0.0
2025,10,12,13,0.0,25.68,2.28,90.48,12.46,0.0,0.0
2025,10,12,14,0.0,25.18,2.29,92.12,13.58,0.0,0.0
2025,10,12,15,0.0,24.7,2.13,93.97,13.27,0.0,0.0
2025,10,12,16,0.0,24.34,1.9,95.32,13.2,0.0,0.0
2025,10,12,17,0.0,23.99,1.72,96.08,25.56,0.0,0.0
2025,10,12,18,0.0,23.68,1.55,96.58,25.9,0.0,0.0
2025,10,12,19,0.0,23.53,1.34,96.32,28.69,0.0,0.0
2025,10,12,20,0.0,23.54,1.09,95.39,24.89,0.0,0.0
2025,10,12,21,0.0,23.47,0.88,95.13,19.99,0.0,0.0
2025,10,12,22,0.0,23.22,0.97,95.88,18.66,0.0,0.0
2025,10,12,23,0.0,22.85,1.21,97.09,18.23,0.0,0.0
2025,10,13,0,5.3,22.57,1.38,97.81,17.26,6.72,1.9
2025,10,13,1,95.85,23.79,1.53,95.7,22.53,75.68,58.84
2025,10,13,2,238.88,25.45,1.22,89.37,42.27,150.89,229.31
2025,10,13,3,437.9,27.19,1.01,81.03,5.14,255.1,162.16
2025,10,13,4,734.2,28.73,1.73,73.52,4.28,266.03,543.95
2025,10,13,5,830.42,29.76,2.44,68.81,2.84,300.75,559.55
2025,10,13,6,737.5,30.32,2.99,66.42,3.04,378.12,298.09
2025,10,13,7,602.83,30.5,3.47,65.59,2.75,318.65,211.99
2025,10,13,8,542.97,30.44,3.89,65.58,3.53,250.12,251.36
2025,10,13,9,395.58,30.04,4.18,67.02,3.71,275.63,157.49
2025,10,13,10,258.9,29.29,4.19,70.55,3.26,175.62,149.46
2025,10,13,11,84.4,28.14,3.61,76.99,1.93,63.75,28.81
2025,10,13,12,3.65,26.4,2.57,86.89,1.86,6.08,0.0
2025,10,13,13,0.0,25.45,2.49,90.58,2.0,0.0,0.0
2025,10,13,14,0.0,24.96,2.48,92.21,1.44,0.0,0.0
2025,10,13,15,0.0,24.56,2.32,93.69,0.99,0.0,0.0
2025,10,13,16,0.0,24.18,2.08,95.03,0.55,0.0,0.0
2025,10,13,17,0.0,23.87,1.93,95.78,0.47,0.0,0.0
2025,10,13,18,0.0,23.6,1.78,96.38,0.35,0.0,0.0
2025,10,13,19,0.0,23.34,1.66,96.74,0.49,0.0,0.0
2025,10,13,20,0.0,23.17,1.55,96.8,0.37,0.0,0.0
2025,10,13,21,0.0,23.03,1.49,96.93,0.66,0.0,0.0
2025,10,13,22,0.0,22.89,1.44,97.15,0.9,0.0,0.0
2025,10,13,23,0.0,22.75,1.48,97.5,1.29,0.0,0.0
2025,10,14,0,6.12,22.63,1.56,97.98,1.42,7.92,7.02
2025,10,14,1,106.88,24.0,1.82,94.72,3.17,71.11,146.81
2025,10,14,2,258.73,25.68,2.46,87.23,2.76,125.31,304.5
2025,10,14,3,455.65,27.22,2.94,79.94,11.8,239.46,226.91
2025,10,14,4,612.95,28.59,3.16,74.19,8.8,273.63,294.06
2025,10,14,5,733.83,29.51,3.38,70.86,10.75,264.51,411.0
2025,10,14,6,678.78,30.02,3.65,69.14,14.56,282.13,364.29
2025,10,14,7,622.4,30.24,3.99,68.1,15.7,275.93,282.88
2025,10,14,8,464.08,30.14,4.26,68.08,17.38,219.42,213.04
2025,10,14,9,382.9,29.79,4.48,69.07,13.78,193.62,218.07
2025,10,14,10,242.6,29.08,4.53,71.5,8.88,142.81,266.95
2025,10,14,11,95.03,27.96,3.92,77.12,4.45,58.8,153.84
2025,10,14,12,4.25,26.12,2.46,88.0,2.01,6.57,6.1
2025,10,14,13,0.0,25.19,2.23,91.74,1.83,0.0,0.0
2025,10,14,14,0.0,24.74,2.08,93.37,3.36,0.0,0.0
2025,10,14,15,0.0,24.28,1.86,94.84,5.18,0.0,0.0
2025,10,14,16,0.0,23.94,1.66,95.7,6.34,0.0,0.0
2025,10,14,17,0.0,23.68,1.46,96.04,9.79,0.0,0.0
2025,10,14,18,0.0,23.5,1.23,95.85,7.65,0.0,0.0
2025,10,14,19,0.0,23.36,1.1,95.93,9.19,0.0,0.0
2025,10,14,20,0.0,23.06,1.26,97.0,10.33,0.0,0.0
2025,10,14,21,0.0,22.74,1.51,98.15,12.36,0.0,0.0
2025,10,14,22,0.0,22.65,1.64,98.52,16.54,0.0,0.0
2025,10,14,23,0.0,22.65,1.7,98.58,20.67,0.0,0.0
2025,10,15,0,4.28,22.66,1.74,98.55,23.88,5.91,0.0
2025,10,15,1,56.6,23.94,2.29,95.56,28.08,55.75,0.0
2025,10,15,2,149.82,25.43,2.94,90.28,25.14,124.97,0.0
2025,10,15,3,282.73,26.91,3.46,82.97,1.62,226.03,0.0
2025,10,15,4,313.85,28.18,3.76,76.38,1.19,236.89,0.08
2025,10,15,5,553.6,29.06,4.07,72.42,0.99,403.14,14.2
2025,10,15,6,581.88,29.54,4.43,70.03,0.58,415.78,27.54
2025,10,15,7,596.5,29.67,4.8,68.96,0.44,337.15,122.71
2025,10,15,8,504.88,29.57,4.98,68.89,0.35,280.61,85.78
2025,10,15,9,362.27,29.25,5.04,69.5,0.27,250.2,105.42
2025,10,15,10,214.38,28.65,5.01,71.25,0.2,159.17,59.86
2025,10,15,11,79.0,27.6,4.3,76.24,0.21,68.53,31.67
2025,10,15,12,4.2,25.88,2.87,85.99,0.21,6.46,0.0
2025,10,15,13,0.0,24.93,2.69,90.09,0.34,0.0,0.0
2025,10,15,14,0.0,24.4,2.51,92.63,0.73,0.0,0.0
2025,10,15,15,0.0,24.12,2.4,94.26,1.67,0.0,0.0
2025,10,15,16,0.0,23.97,2.27,95.47,2.44,0.0,0.0
2025,10,15,17,0.0,23.88,2.06,96.46,3.05,0.0,0.0
2025,10,15,18,0.0,23.8,1.95,97.17,3.49,0.0,0.0
2025,10,15,19,0.0,23.72,1.89,97.71,4.42,0.0,0.0
2025,10,15,20,0.0,23.64,1.86,98.11,5.21,0.0,0.0
2025,10,15,21,0.0,23.64,1.91,98.22,6.12,0.0,0.0
2025,10,15,22,0.0,23.66,2.04,98.27,6.7,0.0,0.0
2025,10,15,23,0.0,23.73,2.14,98.12,7.47,0.0,0.0
2025,10,16,0,6.25,23.77,2.22,98.06,5.75,8.31,1.79
2025,10,16,1,97.9,24.52,2.94,96.44,5.03,86.7,54.25
2025,10,16,2,247.2,25.45,3.79,94.0,4.09,189.65,76.2
2025,10,16,3,407.6,26.41,4.41,89.59,13.91,322.01,32.06
2025,10,16,4,535.12,27.31,4.75,84.65,14.88,279.92,90.57
2025,10,16,5,659.17,28.09,4.67,80.32,7.46,324.12,275.12
2025,10,16,6,658.28,28.64,4.25,77.46,6.07,300.6,258.33
2025,10,16,7,557.0,29.01,4.11,75.34,5.82,296.53,137.04
2025,10,16,8,445.02,28.89,4.11,75.92,7.57,255.42,124.52
2025,10,16,9,328.02,28.4,3.94,78.37,9.35,173.99,119.7
2025,10,16,10,201.02,27.82,3.65,81.16,9.12,152.18,76.69
2025,10,16,11,74.82,27.04,3.02,85.86,6.61,65.5,42.39
2025,10,16,12,3.33,25.74,2.24,92.45,9.38,5.11,0.0
2025,10,16,13,0.0,25.02,2.16,94.9,10.98,0.0,0.0
